,sample.type,sample.day,sample.mo,sample.yr,sample.date,stream,core.number,om.category,total.wet.wt.g,sub.wet.wt.g,prop.sub,sub.sample.dry.weight.g.,total.dry.wt.g,tin.wt.g,sub.dry.tin.wt.g,sub.ash.tin.wt.g,month_year,sub.prop.total,sub.prop.afdm,total.afdm.g,cbom.afdm.g.m2
1,CBOM,25,1,2018,1/25/20,WS02,1,LEAF,NA,NA,NA,NA,29.8584,8.1737,38.0321,9.6943,2020-01,1,0.949072958,28.3378,745.4712308
2,CBOM,25,1,2018,1/25/20,WS02,1,MISC,NA,NA,NA,NA,0,0,0,0,2020-01,0,0,0,0
3,CBOM,25,1,2018,1/25/20,WS02,1,WOOD,NA,NA,NA,NA,4.6507,3.6274,8.2781,3.8665,2020-01,1,0.948588385,4.4116,116.0542061
4,CBOM,25,1,2018,1/25/20,WS02,2,LEAF,NA,NA,NA,NA,7.4642,8.2943,15.7585,9.2234,2020-01,1,0.875525843,6.5351,171.9162758
5,CBOM,25,1,2018,1/25/20,WS02,2,MISC,NA,NA,NA,NA,0.095,2.0805,2.1755,2.085,2020-01,1,0.952631579,0.0905,2.380747496
6,CBOM,25,1,2018,1/25/20,WS02,2,WOOD,NA,NA,NA,NA,1.0276,1.7396,2.7672,1.7789,2020-01,1,0.961755547,0.9883,25.99881492
7,CBOM,25,1,2018,1/25/20,WS02,3,LEAF,NA,NA,NA,NA,7.629,8.2213,15.8503,9.0555,2020-01,1,0.890654083,6.7948,178.7481004
8,CBOM,25,1,2018,1/25/20,WS02,3,MISC,NA,NA,NA,NA,0.3742,1.7529,2.1271,1.7733,2020-01,1,0.945483699,0.3538,9.307275846
9,CBOM,25,1,2018,1/25/20,WS02,3,WOOD,NA,NA,NA,NA,1.4263,3.6459,5.0722,3.6928,2020-01,1,0.967117717,1.3794,36.28732702
10,CBOM,25,1,2018,1/25/20,WS02,4,LEAF,NA,NA,NA,NA,14.4373,8.2531,22.6904,9.7118,2020-01,1,0.898963103,12.9786,341.4228668
11,CBOM,25,1,2018,1/25/20,WS02,4,MISC,NA,NA,NA,NA,2.1239,1.7628,3.8867,1.9497,2020-01,1,0.912001507,1.937,50.95588839
12,CBOM,25,1,2018,1/25/20,WS02,4,WOOD,NA,NA,NA,NA,4.366,3.6049,7.9709,3.7597,2020-01,1,0.964544205,4.2112,110.782363
13,CBOM,25,1,2018,1/25/20,WS07,1,LEAF,NA,NA,NA,NA,6.0224,8.2277,14.2501,8.6109,2020-01,1,0.936370882,5.6392,148.3481909
14,CBOM,25,1,2018,1/25/20,WS07,1,MISC,NA,NA,NA,NA,0.041,1.744,1.785,1.7413,2020-01,1,1.065853659,0.0437,1.149598515
15,CBOM,25,1,2018,1/25/20,WS07,1,WOOD,NA,NA,NA,NA,6.1233,3.6227,9.746,3.8756,2020-01,1,0.958698741,5.8704,154.4302773
16,CBOM,25,1,2018,1/25/20,WS07,2,LEAF,NA,NA,NA,NA,0.1961,3.6456,3.8417,3.6691,2020-01,1,0.880163182,0.1726,4.540519533
17,CBOM,25,1,2018,1/25/20,WS07,2,MISC,NA,NA,NA,NA,0.225,2.1495,2.3745,2.2204,2020-01,1,0.684888889,0.1541,4.053847393
18,CBOM,25,1,2018,1/25/20,WS07,2,WOOD,NA,NA,NA,NA,0.0753,3.6618,3.7371,3.6654,2020-01,1,0.952191235,0.0717,1.886183375
19,CBOM,25,1,2018,1/25/20,WS07,3,LEAF,NA,NA,NA,NA,8.2919,8.2918,16.5837,9.1028,2020-01,1,0.902193707,7.4809,196.7970601
20,CBOM,25,1,2018,1/25/20,WS07,3,MISC,NA,NA,NA,NA,0.4471,1.7293,2.1764,1.7738,2020-01,1,0.900469694,0.4026,10.59103803
21,CBOM,25,1,2018,1/25/20,WS07,3,WOOD,NA,NA,NA,NA,8.2489,3.6575,11.9064,5.1993,2020-01,1,0.81309023,6.7071,176.4410114
22,CBOM,25,1,2018,1/25/20,WS07,4,LEAF,NA,NA,NA,NA,0.1088,2.1232,2.232,2.1333,2020-01,1,0.907169118,0.0987,2.596461634
23,CBOM,25,1,2018,1/25/20,WS07,4,MISC,NA,NA,NA,NA,0,0,0,0,2020-01,0,0,0,0
24,CBOM,25,1,2018,1/25/20,WS07,4,WOOD,NA,NA,NA,NA,0.049,1.9737,2.0227,1.9762,2020-01,1,0.948979592,0.0465,1.223257001
25,CBOM,25,1,2018,1/25/20,WS08,1,LEAF,NA,NA,NA,NA,0.0484,2.1233,2.1717,2.1269,2020-01,1,0.925619835,0.0448,1.178535777
26,CBOM,25,1,2018,1/25/20,WS08,1,MISC,NA,NA,NA,NA,0,0,0,0,2020-01,0,0,0,0
27,CBOM,25,1,2018,1/25/20,WS08,1,WOOD,NA,NA,NA,NA,7.3747,3.6286,11.0033,3.7952,2020-01,1,0.977409251,7.2081,189.6206191
28,CBOM,25,1,2018,1/25/20,WS08,2,LEAF,NA,NA,NA,NA,2.4685,3.6543,6.1228,3.8552,2020-01,1,0.918614543,2.2676,59.65285107
29,CBOM,25,1,2018,1/25/20,WS08,2,MISC,NA,NA,NA,NA,0,0,0,0,2020-01,0,0,0,0
30,CBOM,25,1,2018,1/25/20,WS08,2,WOOD,NA,NA,NA,NA,0.2808,2.017,2.2978,2.0247,2020-01,1,0.972578348,0.2731,7.184333051
31,CBOM,25,1,2018,1/25/20,WS08,3,LEAF,NA,NA,NA,NA,0.0793,1.9966,2.0759,2.0053,2020-01,1,0.890290038,0.0706,1.857246113
32,CBOM,25,1,2018,1/25/20,WS08,3,MISC,NA,NA,NA,NA,0,0,0,0,2020-01,0,0,0,0
33,CBOM,25,1,2018,1/25/20,WS08,3,WOOD,NA,NA,NA,NA,0.0117,2.0979,2.1096,2.0989,2020-01,1,0.914529915,0.0107,0.281480643
34,CBOM,25,1,2018,1/25/20,WS08,4,LEAF,NA,NA,NA,NA,1.3984,3.6229,5.0213,3.7343,2020-01,1,0.920337529,1.287,33.85659699
35,CBOM,25,1,2018,1/25/20,WS08,4,MISC,NA,NA,NA,NA,0,0,0,0,2020-01,0,0,0,0
36,CBOM,25,1,2018,1/25/20,WS08,4,WOOD,NA,NA,NA,NA,0,0,0,0,2020-01,0,0,0,0
37,CBOM,25,1,2018,1/25/20,WS36,1,LEAF,NA,NA,NA,NA,0,0,0,0,2020-01,0,0,0,0
38,CBOM,25,1,2018,1/25/20,WS36,1,MISC,NA,NA,NA,NA,0,0,0,0,2020-01,0,0,0,0
39,CBOM,25,1,2018,1/25/20,WS36,1,WOOD,NA,NA,NA,NA,0.4346,2.0559,2.4905,2.0693,2020-01,1,0.96916705,0.4212,11.08034083
40,CBOM,25,1,2018,1/25/20,WS36,2,LEAF,NA,NA,NA,NA,0.0441,1.7414,1.7855,1.744,2020-01,1,0.941043084,0.0415,1.09172399
41,CBOM,25,1,2018,1/25/20,WS36,2,MISC,NA,NA,NA,NA,0.1152,2.0089,2.1241,2.0126,2020-01,1,0.967881944,0.1115,2.933186141
42,CBOM,25,1,2018,1/25/20,WS36,2,WOOD,NA,NA,NA,NA,0.1605,1.7821,1.9426,1.7887,2020-01,1,0.958878505,0.1539,4.048586073
43,CBOM,25,1,2018,1/25/20,WS36,3,LEAF,NA,NA,NA,NA,0.3681,2.1581,2.5262,2.1826,2020-01,1,0.933441999,0.3436,9.038948504
44,CBOM,25,1,2018,1/25/20,WS36,3,MISC,NA,NA,NA,NA,0,0,0,0,2020-01,0,0,0,0
45,CBOM,25,1,2018,1/25/20,WS36,3,WOOD,NA,NA,NA,NA,0,0,0,0,2020-01,0,0,0,0
46,CBOM,25,1,2018,1/25/20,WS36,4,LEAF,NA,NA,NA,NA,8.9779,8.2058,17.1837,8.752,2020-01,1,0.939161719,8.4317,221.8093775
47,CBOM,25,1,2018,1/25/20,WS36,4,MISC,NA,NA,NA,NA,1.2014,1.7698,2.9712,1.7979,2020-01,1,0.976610621,1.1733,30.86553632
48,CBOM,25,1,2018,1/25/20,WS36,4,WOOD,NA,NA,NA,NA,12.1327,8.2333,20.366,8.7789,2020-01,1,0.95503062,11.5871,304.8172299
49,CBOM,26,1,2018,1/26/20,WS06,1,LEAF,NA,NA,NA,NA,7.2429,8.1456,15.3885,8.7782,2020-01,1,0.912659294,6.6103,173.8945323
50,CBOM,26,1,2018,1/26/20,WS06,1,MISC,NA,NA,NA,NA,0.0948,3.6318,3.7266,3.6351,2020-01,1,0.965189873,0.0915,2.407054098
51,CBOM,26,1,2018,1/26/20,WS06,1,WOOD,NA,NA,NA,NA,6.2809,3.6144,9.8953,3.8765,2020-01,1,0.958270312,6.0188,158.3341771
52,CBOM,26,1,2018,1/26/20,WS06,2,LEAF,NA,NA,NA,NA,1.3671,3.6552,5.0223,3.7942,2020-01,1,0.898324921,1.2281,32.30713812
53,CBOM,26,1,2018,1/26/20,WS06,2,MISC,NA,NA,NA,NA,0,0,0,0,2020-01,0,0,0,0
54,CBOM,26,1,2018,1/26/20,WS06,2,WOOD,NA,NA,NA,NA,0,0,0,0,2020-01,0,0,0,0
55,CBOM,26,1,2018,1/26/20,WS06,3,LEAF,NA,NA,NA,NA,8.5415,8.2704,16.8119,9.3623,2020-01,1,0.872165311,7.4496,195.9736635
56,CBOM,26,1,2018,1/26/20,WS06,3,MISC,NA,NA,NA,NA,0.066,3.634,3.7,3.6386,2020-01,1,0.93030303,0.0614,1.615225373
57,CBOM,26,1,2018,1/26/20,WS06,3,WOOD,NA,NA,NA,NA,12.3313,3.6279,15.9592,3.9234,2020-01,1,0.97603659,12.0358,316.6210023
58,CBOM,26,1,2018,1/26/20,WS06,4,LEAF,NA,NA,NA,NA,0.1297,3.6091,3.7388,3.6142,2020-01,1,0.960678489,0.1246,3.27780263
59,CBOM,26,1,2018,1/26/20,WS06,4,MISC,NA,NA,NA,NA,0.6377,3.629,4.2667,3.6745,2020-01,1,0.928649835,0.5922,15.5787698
60,CBOM,26,1,2018,1/26/20,WS06,4,WOOD,NA,NA,NA,NA,7.8883,8.2259,16.1142,9.0065,2020-01,1,0.901043317,7.1077,186.9794362
61,CBOM,26,1,2018,1/26/20,WS13,1,LEAF,NA,NA,NA,NA,6.6286,8.1928,14.8214,8.838,2020-01,1,0.902664213,5.9834,157.4029234
62,CBOM,26,1,2018,1/26/20,WS13,1,MISC,NA,NA,NA,NA,0.0602,3.6613,3.7215,3.6638,2020-01,1,0.958471761,0.0577,1.517890945
63,CBOM,26,1,2018,1/26/20,WS13,1,WOOD,NA,NA,NA,NA,0.5629,3.6212,4.1841,3.6392,2020-01,1,0.968022739,0.5449,14.33446752
64,CBOM,26,1,2018,1/26/20,WS13,2,LEAF,NA,NA,NA,NA,0,0,0,0,2020-01,0,0,0,0
65,CBOM,26,1,2018,1/26/20,WS13,2,MISC,NA,NA,NA,NA,0,0,0,0,2020-01,0,0,0,0
66,CBOM,26,1,2018,1/26/20,WS13,2,WOOD,NA,NA,NA,NA,0,0,0,0,2020-01,0,0,0,0
67,CBOM,26,1,2018,1/26/20,WS13,3,LEAF,NA,NA,NA,NA,13.3995,8.169,21.5685,9.6578,2020-01,1,0.888891377,11.9107,313.3300464
68,CBOM,26,1,2018,1/26/20,WS13,3,MISC,NA,NA,NA,NA,0.6445,3.6209,4.2654,3.6685,2020-01,1,0.926144298,0.5969,15.70241083
69,CBOM,26,1,2018,1/26/20,WS13,3,WOOD,NA,NA,NA,NA,3.1496,3.6462,6.7958,3.7637,2020-01,1,0.962693675,3.0321,79.76424842
70,CBOM,26,1,2018,1/26/20,WS13,4,LEAF,NA,NA,NA,NA,8.8265,8.2112,17.0377,9.123,2020-01,1,0.896697445,7.9147,208.2088641
71,CBOM,26,1,2018,1/26/20,WS13,4,MISC,NA,NA,NA,NA,0.3098,3.6162,3.926,3.6419,2020-01,1,0.917043254,0.2841,7.473705675
72,CBOM,26,1,2018,1/26/20,WS13,4,WOOD,NA,NA,NA,NA,17.9188,3.6329,21.5517,5.5815,2020-01,1,0.891253879,15.9702,420.1216979
73,CBOM,26,1,2018,1/26/20,WS14,1,LEAF,NA,NA,NA,NA,0,0,0,0,2020-01,0,0,0,0
74,CBOM,26,1,2018,1/26/20,WS14,1,MISC,NA,NA,NA,NA,0,0,0,0,2020-01,0,0,0,0
75,CBOM,26,1,2018,1/26/20,WS14,1,WOOD,NA,NA,NA,NA,2.8394,3.676,6.5154,3.7366,2020-01,1,0.978657463,2.7788,73.10078609
76,CBOM,26,1,2018,1/26/20,WS14,2,LEAF,NA,NA,NA,NA,0.3059,3.659,3.9649,3.6784,2020-01,1,0.936580582,0.2865,7.53684152
77,CBOM,26,1,2018,1/26/20,WS14,2,MISC,NA,NA,NA,NA,0,0,0,0,2020-01,0,0,0,0
78,CBOM,26,1,2018,1/26/20,WS14,2,WOOD,NA,NA,NA,NA,0.452,3.6814,4.1334,3.6931,2020-01,1,0.974115044,0.4403,11.58279693
79,CBOM,26,1,2018,1/26/20,WS14,3,LEAF,NA,NA,NA,NA,24.81,3.6131,5.6354,3.8047,2020-01,0.081511487,0.905256391,22.45941107,590.8307918
80,CBOM,26,1,2018,1/26/20,WS14,3,MISC,NA,NA,NA,NA,0.4221,3.6626,4.0847,3.6881,2020-01,1,0.939587775,0.3966,10.43319842
81,CBOM,26,1,2018,1/26/20,WS14,3,WOOD,NA,NA,NA,NA,4.6759,3.6121,8.288,3.855,2020-01,1,0.948052781,4.433,116.6171674
82,CBOM,26,1,2018,1/26/20,WS14,4,LEAF,NA,NA,NA,NA,0.7501,3.6395,4.3896,3.7176,2020-01,1,0.895880549,0.672,17.67803665
83,CBOM,26,1,2018,1/26/20,WS14,4,MISC,NA,NA,NA,NA,0,0,0,0,2020-01,0,0,0,0
84,CBOM,26,1,2018,1/26/20,WS14,4,WOOD,NA,NA,NA,NA,0,0,0,0,2020-01,0,0,0,0
85,CBOM,26,1,2018,1/26/20,WS18,1,LEAF,NA,NA,NA,NA,5.3747,3.6668,9.0415,4.0703,2020-01,1,0.924926042,4.9712,130.7753807
86,CBOM,26,1,2018,1/26/20,WS18,1,MISC,NA,NA,NA,NA,0.548,3.6253,4.1733,3.6373,2020-01,1,0.97810219,0.536,14.10033876
87,CBOM,26,1,2018,1/26/20,WS18,1,WOOD,NA,NA,NA,NA,0.8625,3.633,4.4955,3.8342,2020-01,1,0.766724638,0.6613,17.39655601
88,CBOM,26,1,2018,1/26/20,WS18,2,LEAF,NA,NA,NA,NA,7.1322,8.1445,15.2767,8.6726,2020-01,1,0.925955526,6.6041,173.7314314
89,CBOM,26,1,2018,1/26/20,WS18,2,MISC,NA,NA,NA,NA,0.4321,1.7366,2.1687,1.7568,2020-01,1,0.953251562,0.4119,10.83568943
90,CBOM,26,1,2018,1/26/20,WS18,2,WOOD,NA,NA,NA,NA,1.4577,3.655,5.1127,3.7233,2020-01,1,0.953145366,1.3894,36.55039305
91,CBOM,26,1,2018,1/26/20,WS18,3,LEAF,NA,NA,NA,NA,11.52,3.6147,7.8906,4.1955,2020-01,0.371171875,0.864168947,9.955226268,261.8881769
92,CBOM,26,1,2018,1/26/20,WS18,3,MISC,NA,NA,NA,NA,0,0,0,0,2020-01,0,0,0,0
93,CBOM,26,1,2018,1/26/20,WS18,3,WOOD,NA,NA,NA,NA,2.693,3.6361,6.3291,3.7556,2020-01,1,0.955625696,2.5735,67.70004067
94,CBOM,26,1,2018,1/26/20,WS18,4,LEAF,NA,NA,NA,NA,11.5409,8.2151,19.756,9.8006,2020-01,1,0.862619033,9.9554,261.8927472
95,CBOM,26,1,2018,1/26/20,WS18,4,MISC,NA,NA,NA,NA,0.3338,3.6514,3.9852,3.6644,2020-01,1,0.961054524,0.3208,8.439157974
96,CBOM,26,1,2018,1/26/20,WS18,4,WOOD,NA,NA,NA,NA,23.728,8.2118,31.9398,9.2962,2020-01,1,0.954298719,22.6436,595.6761768
97,CBOM,26,1,2018,1/26/20,WS27,1,LEAF,NA,NA,NA,NA,0.8315,3.6254,4.4569,3.6855,2020-01,1,0.927720986,0.7714,20.29291291
98,CBOM,26,1,2018,1/26/20,WS27,1,MISC,NA,NA,NA,NA,0.0455,3.654,3.6995,3.655,2020-01,1,0.978021978,0.0445,1.170643796
99,CBOM,26,1,2018,1/26/20,WS27,1,WOOD,NA,NA,NA,NA,0.1371,3.6273,3.7644,3.633,2020-01,1,0.958424508,0.1314,3.456687524
100,CBOM,26,1,2018,1/26/20,WS27,2,LEAF,NA,NA,NA,NA,0,0,0,0,2020-01,0,0,0,0
101,CBOM,26,1,2018,1/26/20,WS27,2,MISC,NA,NA,NA,NA,0,0,0,0,2020-01,0,0,0,0
102,CBOM,26,1,2018,1/26/20,WS27,2,WOOD,NA,NA,NA,NA,0.0063,3.6307,3.637,3.6312,2020-01,1,0.920634921,0.0058,0.152578293
103,CBOM,26,1,2018,1/26/20,WS27,3,LEAF,NA,NA,NA,NA,2.1496,3.6595,5.8091,3.7878,2020-01,1,0.940314477,2.0213,53.17353495
104,CBOM,26,1,2018,1/26/20,WS27,3,MISC,NA,NA,NA,NA,0,0,0,0,2020-01,0,0,0,0
105,CBOM,26,1,2018,1/26/20,WS27,3,WOOD,NA,NA,NA,NA,5.4902,3.6187,9.1089,3.756,2020-01,1,0.974991804,5.3529,140.8166107
106,CBOM,26,1,2018,1/26/20,WS27,4,LEAF,NA,NA,NA,NA,0.3744,3.6457,4.0201,3.6719,2020-01,1,0.930021368,0.3482,9.159958873
107,CBOM,26,1,2018,1/26/20,WS27,4,MISC,NA,NA,NA,NA,0,0,0,0,2020-01,0,0,0,0
108,CBOM,26,1,2018,1/26/20,WS27,4,WOOD,NA,NA,NA,NA,1.3887,3.6121,5.0008,3.7783,2020-01,1,0.880319723,1.2225,32.15982115
109,CBOM,26,1,2018,1/26/20,WS32,1,LEAF,NA,NA,NA,NA,0.2806,3.642,3.9226,3.6612,2020-01,1,0.931575196,0.2614,6.876545806
110,CBOM,26,1,2018,1/26/20,WS32,1,MISC,NA,NA,NA,NA,0,0,0,0,2020-01,0,0,0,0
111,CBOM,26,1,2018,1/26/20,WS32,1,WOOD,NA,NA,NA,NA,0,0,0,0,2020-01,0,0,0,0
112,CBOM,26,1,2018,1/26/20,WS32,2,LEAF,NA,NA,NA,NA,0.2147,3.6659,3.8806,3.698,2020-01,1,0.850489054,0.1826,4.803585555
113,CBOM,26,1,2018,1/26/20,WS32,2,MISC,NA,NA,NA,NA,0,0,0,0,2020-01,0,0,0,0
114,CBOM,26,1,2018,1/26/20,WS32,2,WOOD,NA,NA,NA,NA,0.2081,3.6418,3.8499,3.6474,2020-01,1,0.973089861,0.2025,5.327086938
115,CBOM,26,1,2018,1/26/20,WS32,3,LEAF,NA,NA,NA,NA,10.8533,8.2042,19.0575,8.7351,2020-01,1,0.951084002,10.3224,271.5472702
116,CBOM,26,1,2018,1/26/20,WS32,3,MISC,NA,NA,NA,NA,0.0604,2.0389,2.0993,2.0397,2020-01,1,0.986754967,0.0596,1.567873489
117,CBOM,26,1,2018,1/26/20,WS32,3,WOOD,NA,NA,NA,NA,2.5682,3.6052,6.1734,3.6286,2020-01,1,0.99088856,2.5448,66.94504119
118,CBOM,26,1,2018,1/26/20,WS32,4,LEAF,NA,NA,NA,NA,11.8417,8.2347,20.0764,9.1933,2020-01,1,0.919048785,10.8831,286.297382
119,CBOM,26,1,2018,1/26/20,WS32,4,MISC,NA,NA,NA,NA,0.1806,2.1746,2.3552,2.1824,2020-01,1,0.956810631,0.1728,4.545780854
120,CBOM,26,1,2018,1/26/20,WS32,4,WOOD,NA,NA,NA,NA,8.8415,3.6651,12.5066,3.9894,2020-01,1,0.963320704,8.5172,224.058592
121,CBOM,18,4,2018,4/18/20,WS02,1,LEAF,NA,NA,NA,NA,6.06,3.5508,9.4832,3.9778,2020-04,0.978943894,0.928022386,5.623815656,147.9434811
122,CBOM,18,4,2018,4/18/20,WS02,1,MISC,NA,NA,NA,NA,0,0,0,0,2020-04,0,0,0,0
123,CBOM,18,4,2018,4/18/20,WS02,1,WOOD,NA,NA,NA,NA,3.1092,3.5487,6.6579,3.6665,2020-04,1,0.96211244,2.9914,78.69356971
124,CBOM,18,4,2018,4/18/20,WS02,2,LEAF,NA,NA,NA,NA,4.05,3.6589,7.6352,3.9182,2020-04,0.981802469,0.934788623,3.785893921,99.59400523
125,CBOM,18,4,2018,4/18/20,WS02,2,MISC,NA,NA,NA,NA,0,0,0,0,2020-04,0,0,0,0
126,CBOM,18,4,2018,4/18/20,WS02,2,WOOD,NA,NA,NA,NA,3.9995,3.4963,7.4958,3.8913,2020-04,1,0.901237655,3.6045,94.8221475
127,CBOM,18,4,2018,4/18/20,WS02,3,LEAF,NA,NA,NA,NA,1.8805,3.6313,5.5118,3.7742,2020-04,1,0.924009572,1.7376,45.71035192
128,CBOM,18,4,2018,4/18/20,WS02,3,MISC,NA,NA,NA,NA,0,0,0,0,2020-04,0,0,0,0
129,CBOM,18,4,2018,4/18/20,WS02,3,WOOD,NA,NA,NA,NA,0,0,0,0,2020-04,0,0,0,0
130,CBOM,18,4,2018,4/18/20,WS02,4,LEAF,NA,NA,NA,NA,3.3277,3.653,6.9807,3.9217,2020-04,1,0.919253538,3.059,80.47189602
131,CBOM,18,4,2018,4/18/20,WS02,4,MISC,NA,NA,NA,NA,2.2946,3.6758,5.9704,3.736,2020-04,1,0.973764491,2.2344,58.77947188
132,CBOM,18,4,2018,4/18/20,WS02,4,WOOD,NA,NA,NA,NA,2.1764,3.6624,5.8388,3.7754,2020-04,1,0.948079397,2.0634,54.28104291
133,CBOM,18,4,2018,4/18/20,WS06,1,LEAF,NA,NA,NA,NA,2.2711,3.5158,5.7869,3.7111,2020-04,1,0.914006429,2.0758,54.60724477
134,CBOM,18,4,2018,4/18/20,WS06,1,MISC,NA,NA,NA,NA,0.072,3.6688,3.7408,3.6994,2020-04,1,0.575,0.0414,1.08909333
135,CBOM,18,4,2018,4/18/20,WS06,1,WOOD,NA,NA,NA,NA,0.2579,3.6633,3.9212,3.6746,2020-04,1,0.956184568,0.2466,6.487208094
136,CBOM,18,4,2018,4/18/20,WS06,2,LEAF,NA,NA,NA,NA,1.4124,3.5475,4.9599,3.6101,2020-04,1,0.955678278,1.3498,35.5086516
137,CBOM,18,4,2018,4/18/20,WS06,2,MISC,NA,NA,NA,NA,0,0,0,0,2020-04,0,0,0,0
138,CBOM,18,4,2018,4/18/20,WS06,2,WOOD,NA,NA,NA,NA,6.4349,3.5225,9.9574,3.7257,2020-04,1,0.968422198,6.2317,163.9348527
139,CBOM,18,4,2018,4/18/20,WS06,3,LEAF,NA,NA,NA,NA,3.4115,3.5422,6.9537,3.9168,2020-04,1,0.890194929,3.0369,79.89052011
140,CBOM,18,4,2018,4/18/20,WS06,3,MISC,NA,NA,NA,NA,0,0,0,0,2020-04,0,0,0,0
141,CBOM,18,4,2018,4/18/20,WS06,3,WOOD,NA,NA,NA,NA,12.1044,3.56,15.6644,3.963,2020-04,1,0.966706322,11.7014,307.8240746
142,CBOM,18,4,2018,4/18/20,WS06,4,LEAF,NA,NA,NA,NA,1.1042,3.6288,4.733,3.7132,2020-04,1,0.923564572,1.0198,26.82747289
143,CBOM,18,4,2018,4/18/20,WS06,4,MISC,NA,NA,NA,NA,1.4205,3.6605,5.081,3.7525,2020-04,1,0.935234073,1.3285,34.94832097
144,CBOM,18,4,2018,4/18/20,WS06,4,WOOD,NA,NA,NA,NA,2.5883,3.6163,6.2046,3.7193,2020-04,1,0.96020554,2.4853,65.37979836
